TIME,S_MIN,S_MAX,S_MID,S_COUNT,S_VAR,T_MIN,T_MAX,T_MID,T_COUNT,T_VAR,SGR_MIN,SGR_MAX,SGR_MID,SGR_COUNT,SGR_VAR,SO
1353,3.23 ,77.68 ,44.21 ,34,16.45 ,3.48 ,44.62 ,20.26 ,34,10.00 ,0.34 ,0.38 ,0.35 ,22,0.0099,0.2704
1354,-1.97 ,75.21 ,41.92 ,38,16.27 ,5.08 ,50.03 ,20.56 ,38,8.23 ,0.34 ,0.41 ,0.36 ,18,0.0183,0.2882
1357,10.63 ,83.79 ,44.27 ,35,16.92 ,2.71 ,41.10 ,21.84 ,35,9.54 ,0.33 ,0.40 ,0.35 ,20,0.0158,0.2573
1358,4.16 ,79.18 ,45.08 ,38,17.97 ,1.62 ,44.27 ,21.50 ,38,11.36 ,0.33 ,0.41 ,0.36 ,19,0.0229,0.3157
1359,-1.65 ,80.09 ,39.90 ,38,18.54 ,10.04 ,50.46 ,22.76 ,38,9.34 ,0.33 ,0.38 ,0.34 ,26,0.0141,0.278
1360,1.26 ,67.94 ,46.01 ,45,15.76 ,7.95 ,47.77 ,22.52 ,45,8.17 ,0.33 ,0.40 ,0.35 ,27,0.0134,0.2487
1361,7.59 ,82.33 ,43.75 ,37,17.99 ,5.42 ,41.40 ,23.03 ,37,10.28 ,0.31 ,0.39 ,0.35 ,17,0.0172,0.2093
1362,10.47 ,80.42 ,45.68 ,36,19.05 ,2.95 ,45.94 ,23.60 ,36,11.00 ,0.33 ,0.38 ,0.36 ,17,0.015,0.0036
1363,6.85 ,87.51 ,40.21 ,41,18.89 ,2.74 ,52.22 ,22.72 ,41,11.16 ,0.28 ,0.37 ,0.34 ,23,0.0181,0.2006
1364,6.05 ,80.98 ,44.42 ,30,19.04 ,6.14 ,48.00 ,23.20 ,30,10.64 ,0.32 ,0.37 ,0.34 ,28,0.0101,0.1838
1365,8.80 ,78.61 ,48.30 ,46,16.48 ,7.93 ,40.25 ,22.53 ,46,9.45 ,0.33 ,0.36 ,0.34 ,16,0.0116,0.2576
1366,14.39 ,77.56 ,44.30 ,39,17.59 ,2.83 ,45.29 ,23.02 ,39,11.10 ,0.33 ,0.37 ,0.35 ,17,0.0156,0.2546
1369,15.69 ,91.79 ,43.80 ,27,20.35 ,5.06 ,55.32 ,23.40 ,27,12.58 ,0.30 ,0.36 ,0.34 ,17,0.0157,0.2251
1370,15.42 ,82.29 ,50.33 ,47,18.23 ,2.95 ,48.20 ,24.63 ,47,11.65 ,0.31 ,0.37 ,0.34 ,14,0.0158,0.3166
1371,14.60 ,82.73 ,44.53 ,43,18.08 ,1.20 ,49.72 ,22.01 ,43,11.78 ,0.29 ,0.37 ,0.34 ,21,0.0191,0.3665
1372,13.40 ,83.96 ,44.88 ,37,19.57 ,4.40 ,48.71 ,23.58 ,37,12.55 ,0.32 ,0.36 ,0.34 ,26,0.013,0.2897
1373,13.43 ,102.20 ,45.07 ,41,21.81 ,5.25 ,61.39 ,25.35 ,41,12.65 ,0.32 ,0.37 ,0.35 ,16,0.0122,0.321
1374,13.64 ,104.59 ,49.99 ,31,24.31 ,4.40 ,62.71 ,26.69 ,31,15.51 ,0.31 ,0.38 ,0.34 ,16,0.0189,0.2655
1375,11.99 ,77.71 ,50.76 ,45,18.98 ,2.12 ,51.60 ,25.53 ,45,13.28 ,0.33 ,0.38 ,0.34 ,19,0.017,0.3057
1376,11.36 ,81.93 ,47.21 ,41,19.06 ,2.71 ,48.76 ,22.42 ,41,13.22 ,0.32 ,0.37 ,0.34 ,23,0.0143,0.2323
1382,9.84 ,87.81 ,46.76 ,44,19.32 ,7.03 ,64.89 ,23.72 ,44,13.95 ,0.31 ,0.38 ,0.35 ,13,0.0217,0.237
1383,8.95 ,98.83 ,50.69 ,34,21.65 ,6.27 ,64.46 ,25.63 ,34,15.52 ,0.29 ,0.38 ,0.33 ,20,0.0208,0.2761
1384,11.51 ,101.61 ,50.49 ,34,22.76 ,5.01 ,80.87 ,26.79 ,34,19.05 ,0.31 ,0.37 ,0.34 ,19,0.017,0.2874
1385,4.91 ,97.44 ,55.53 ,48,23.46 ,1.04 ,58.15 ,29.03 ,48,15.78 ,0.30 ,0.37 ,0.34 ,18,0.0177,0.2597
1386,5.78 ,97.90 ,47.96 ,41,21.26 ,2.35 ,74.84 ,24.49 ,41,15.43 ,0.31 ,0.38 ,0.34 ,15,0.0198,0.2945
1387,12.98 ,106.05 ,48.04 ,41,19.62 ,5.56 ,69.61 ,23.21 ,41,12.36 ,0.30 ,0.38 ,0.34 ,18,0.0252,0.286
1388,14.80 ,105.59 ,49.55 ,36,20.39 ,8.58 ,69.55 ,25.60 ,36,15.66 ,0.32 ,0.37 ,0.35 ,19,0.0149,0.2399
1389,2.70 ,98.76 ,47.42 ,34,22.56 ,4.15 ,84.77 ,24.50 ,34,18.91 ,0.31 ,0.38 ,0.35 ,18,0.0192,0.2103
1390,0.82 ,88.79 ,54.98 ,45,23.73 ,2.67 ,65.87 ,29.39 ,45,15.73 ,0.30 ,0.39 ,0.34 ,17,0.0247,0.2107
1391,7.31 ,98.75 ,46.78 ,49,20.50 ,4.69 ,81.37 ,25.00 ,49,14.86 ,0.29 ,0.39 ,0.33 ,12,0.0335,0.2397
1392,17.30 ,104.54 ,50.81 ,34,20.00 ,7.37 ,67.25 ,23.19 ,34,10.96 ,0.30 ,0.38 ,0.35 ,22,0.0194,0.2461
1393,12.68 ,102.86 ,48.20 ,36,19.56 ,4.67 ,84.49 ,26.80 ,36,18.34 ,0.27 ,0.38 ,0.34 ,21,0.0264,0.2661
1395,-2.24 ,92.40 ,53.05 ,51,24.39 ,4.10 ,84.43 ,28.74 ,51,16.84 ,0.28 ,0.37 ,0.33 ,13,0.0295,0.2274
1396,10.57 ,95.32 ,48.29 ,44,21.00 ,6.24 ,75.10 ,25.68 ,44,14.17 ,0.31 ,0.39 ,0.36 ,22,0.0195,0.2708
1397,13.95 ,93.16 ,48.79 ,34,20.37 ,6.98 ,83.63 ,26.56 ,34,16.10 ,0.27 ,0.38 ,0.35 ,21,0.0299,0.1951
1399,-3.92 ,78.98 ,43.69 ,37,22.72 ,6.25 ,82.86 ,26.83 ,37,18.01 ,0.29 ,0.39 ,0.34 ,15,0.0331,0.2642
1400,-4.29 ,80.99 ,47.37 ,57,25.28 ,6.60 ,84.06 ,30.61 ,57,18.06 ,0.31 ,0.39 ,0.36 ,19,0.0206,0.27
1401,5.09 ,81.03 ,52.18 ,41,19.55 ,8.09 ,59.56 ,22.87 ,41,10.56 ,0.30 ,0.38 ,0.35 ,21,0.0283,0.3079
1402,3.63 ,78.69 ,46.32 ,33,20.54 ,9.02 ,86.64 ,28.13 ,33,19.26 ,0.30 ,0.39 ,0.35 ,16,0.0343,0.2977
1403,-0.99 ,73.90 ,45.08 ,37,22.91 ,9.76 ,88.57 ,27.15 ,37,17.48 ,0.31 ,0.39 ,0.35 ,15,0.0298,0.2843
1404,-6.87 ,71.34 ,43.15 ,37,22.26 ,9.15 ,80.34 ,25.43 ,37,17.00 ,0.31 ,0.39 ,0.36 ,23,0.023,0.2656
1405,-5.76 ,74.96 ,47.36 ,56,24.54 ,9.11 ,88.35 ,29.07 ,56,16.54 ,0.31 ,0.38 ,0.35 ,19,0.0266,0.2808
1406,-2.38 ,75.65 ,49.00 ,37,20.71 ,9.07 ,86.87 ,24.86 ,37,15.67 ,0.32 ,0.39 ,0.36 ,14,0.0287,0.2414
1407,-3.42 ,75.56 ,46.31 ,40,20.64 ,8.85 ,86.20 ,25.36 ,40,16.51 ,0.32 ,0.40 ,0.36 ,16,0.0246,0.2732
1408,-3.90 ,72.82 ,42.17 ,35,25.03 ,8.12 ,91.90 ,29.63 ,35,19.87 ,0.32 ,0.39 ,0.37 ,26,0.0196,0.2728
1409,-9.01 ,71.62 ,36.97 ,44,24.67 ,9.53 ,78.50 ,29.85 ,44,19.36 ,0.32 ,0.39 ,0.36 ,19,0.0243,0.2921
1410,-6.56 ,74.18 ,49.96 ,44,22.34 ,8.65 ,93.61 ,27.09 ,44,16.81 ,0.32 ,0.40 ,0.36 ,15,0.0275,0.301
1411,-7.59 ,78.11 ,46.86 ,42,22.12 ,7.16 ,92.48 ,26.84 ,42,19.09 ,0.33 ,0.40 ,0.37 ,13,0.0222,0.2872
1412,-8.43 ,80.83 ,44.66 ,42,24.52 ,5.61 ,90.53 ,28.00 ,42,19.94 ,0.32 ,0.39 ,0.37 ,27,0.0163,0.3315
1413,-8.23 ,77.29 ,43.60 ,40,23.03 ,6.52 ,64.05 ,26.23 ,40,17.07 ,0.32 ,0.41 ,0.36 ,18,0.0248,0.2965
1415,-6.02 ,76.70 ,48.77 ,44,21.27 ,7.76 ,78.74 ,26.19 ,44,15.96 ,0.33 ,0.40 ,0.37 ,13,0.0201,0.2582
1416,-7.58 ,78.51 ,47.55 ,41,21.71 ,5.13 ,95.89 ,24.87 ,41,18.28 ,0.33 ,0.43 ,0.37 ,26,0.0213,0.2657
1417,-9.38 ,84.71 ,44.24 ,40,25.11 ,4.55 ,93.71 ,28.06 ,40,21.22 ,0.33 ,0.41 ,0.37 ,22,0.0232,0.2426
1418,-9.42 ,83.43 ,39.04 ,40,25.30 ,5.76 ,88.99 ,29.38 ,40,19.76 ,0.33 ,0.41 ,0.37 ,14,0.0256,0.2677
1419,-7.24 ,79.97 ,39.49 ,39,25.21 ,7.45 ,91.38 ,29.72 ,39,20.61 ,0.33 ,0.40 ,0.38 ,14,0.0187,0
1420,3.91 ,78.16 ,49.25 ,45,19.26 ,6.97 ,95.56 ,26.20 ,45,16.01 ,0.33 ,0.40 ,0.37 ,25,0.0168,0
1421,1.95 ,76.50 ,48.48 ,43,21.23 ,3.66 ,96.15 ,26.53 ,43,19.49 ,0.34 ,0.39 ,0.37 ,21,0.0212,0
1422,-3.63 ,81.81 ,43.12 ,46,23.85 ,1.38 ,65.93 ,25.61 ,46,16.14 ,0.30 ,0.40 ,0.37 ,14,0.0266,0
1423,-4.09 ,82.89 ,40.60 ,44,24.65 ,7.97 ,92.42 ,29.76 ,44,19.64 ,0.32 ,0.41 ,0.37 ,16,0.0214,0
1424,-1.73 ,77.81 ,47.84 ,33,19.31 ,7.02 ,83.48 ,24.30 ,33,16.72 ,0.31 ,0.40 ,0.37 ,23,0.0201,0.2003
1425,2.21 ,74.34 ,48.56 ,47,20.81 ,7.46 ,94.59 ,27.95 ,47,16.82 ,0.32 ,0.39 ,0.37 ,21,0.0233,0
1426,8.45 ,73.61 ,48.19 ,45,19.40 ,1.86 ,100.00 ,25.87 ,45,18.49 ,0.32 ,0.39 ,0.36 ,17,0.0201,0.2503
1427,9.18 ,75.61 ,43.21 ,40,21.51 ,7.53 ,97.18 ,27.33 ,40,19.59 ,0.30 ,0.41 ,0.38 ,16,0.0274,0
1428,6.32 ,76.42 ,43.35 ,38,21.61 ,7.54 ,84.76 ,26.64 ,38,15.92 ,0.34 ,0.41 ,0.38 ,21,0.0184,0
1429,2.11 ,71.30 ,45.80 ,37,19.30 ,6.65 ,100.27 ,23.02 ,37,17.56 ,0.34 ,0.39 ,0.37 ,21,0.0184,0
1430,4.61 ,84.00 ,52.98 ,47,20.91 ,6.64 ,109.49 ,29.58 ,47,20.19 ,0.34 ,0.40 ,0.37 ,18,0.0196,0
1431,8.29 ,73.08 ,49.21 ,46,18.57 ,6.69 ,54.97 ,22.52 ,46,12.80 ,0.35 ,0.41 ,0.39 ,16,0.02,0
1432,10.55 ,94.12 ,41.97 ,49,21.21 ,7.46 ,104.99 ,26.37 ,49,19.07 ,0.35 ,0.41 ,0.38 ,23,0.019,0.2274
1433,9.14 ,98.11 ,50.31 ,38,20.12 ,6.95 ,116.53 ,24.71 ,38,22.59 ,0.34 ,0.42 ,0.38 ,22,0.0213,0
1434,4.23 ,93.89 ,46.14 ,33,19.83 ,4.70 ,98.96 ,23.29 ,33,19.14 ,0.35 ,0.43 ,0.38 ,18,0.0201,0
1435,7.42 ,111.65 ,53.86 ,49,22.36 ,4.73 ,123.46 ,28.59 ,49,20.90 ,0.35 ,0.44 ,0.39 ,15,0.0254,0
1443,3.89 ,107.44 ,47.83 ,34,18.84 ,2.58 ,117.24 ,20.51 ,34,20.97 ,0.33 ,0.41 ,0.38 ,18,0.0238,0
1444,8.61 ,124.70 ,46.62 ,37,20.81 ,4.78 ,134.82 ,23.47 ,37,23.79 ,0.32 ,0.41 ,0.37 ,20,0.0258,0
1468,12.19 ,90.19 ,46.20 ,48,23.78 ,0.71 ,57.19 ,26.05 ,48,14.42 ,0.38 ,0.46 ,0.40 ,18,0.0171,0.3117
1469,20.70 ,82.07 ,54.07 ,33,18.90 ,2.15 ,40.92 ,22.69 ,33,12.61 ,0.37 ,0.42 ,0.40 ,21,0.0111,0.3356
1470,19.08 ,144.91 ,67.29 ,55,31.98 ,4.74 ,126.27 ,37.96 ,55,32.07 ,0.37 ,0.42 ,0.40 ,24,0.0171,0.2739
1474,24.44 ,87.76 ,54.65 ,37,17.93 ,2.43 ,46.94 ,21.77 ,37,12.98 ,0.38 ,0.42 ,0.40 ,21,0.0149,0.0942
1475,21.26 ,154.81 ,71.39 ,54,35.31 ,3.27 ,132.39 ,40.16 ,54,35.71 ,0.38 ,0.42 ,0.40 ,18,0.0142,0.275
1476,21.03 ,119.98 ,59.88 ,42,25.07 ,3.98 ,90.65 ,29.81 ,42,20.71 ,0.38 ,0.42 ,0.40 ,19,0.011,0.2569
1477,23.81 ,94.86 ,55.73 ,53,23.02 ,4.82 ,63.68 ,27.82 ,53,16.42 ,0.38 ,0.42 ,0.40 ,24,0.0121,0.236
1478,26.67 ,91.54 ,59.84 ,34,17.55 ,2.15 ,52.50 ,23.62 ,34,15.87 ,0.38 ,0.42 ,0.40 ,25,0.0139,0.2428
1479,27.66 ,109.37 ,59.80 ,38,20.68 ,0.94 ,73.11 ,25.70 ,38,17.53 ,0.38 ,0.42 ,0.39 ,18,0.0138,0.2137
1480,26.89 ,152.14 ,73.76 ,54,34.00 ,1.46 ,123.95 ,39.06 ,54,34.49 ,0.37 ,0.42 ,0.39 ,15,0.0131,0.2547
1481,27.26 ,114.27 ,59.23 ,51,21.99 ,1.91 ,81.67 ,27.42 ,51,18.96 ,0.38 ,0.42 ,0.40 ,26,0.0122,0.0368
1482,26.23 ,99.84 ,62.03 ,44,20.37 ,2.41 ,62.25 ,26.74 ,44,18.41 ,0.38 ,0.42 ,0.40 ,22,0.0159,0.0842
1483,26.48 ,100.41 ,60.79 ,33,19.87 ,3.60 ,63.56 ,25.73 ,33,17.56 ,0.38 ,0.42 ,0.39 ,20,0.0147,0.2726
1484,32.63 ,128.77 ,66.13 ,47,22.14 ,1.29 ,92.96 ,28.28 ,47,20.83 ,0.38 ,0.42 ,0.40 ,16,0.015,0
1485,28.84 ,141.07 ,70.71 ,50,29.30 ,0.37 ,107.93 ,33.33 ,50,29.47 ,0.38 ,0.42 ,0.40 ,21,0.0114,0
1486,25.76 ,105.90 ,61.36 ,50,20.77 ,0.21 ,69.56 ,25.95 ,50,19.38 ,0.37 ,0.42 ,0.40 ,26,0.0171,0
1487,26.32 ,104.84 ,64.80 ,42,18.75 ,0.41 ,69.04 ,26.42 ,42,19.31 ,0.38 ,0.42 ,0.40 ,20,0.0139,0
1492,26.77 ,102.06 ,62.20 ,43,16.87 ,1.01 ,68.15 ,23.30 ,43,17.73 ,0.38 ,0.42 ,0.40 ,15,0.0138,0.1606
1493,32.62 ,96.10 ,61.32 ,41,14.05 ,1.52 ,64.03 ,21.53 ,41,15.59 ,0.38 ,0.42 ,0.40 ,25,0.0122,0.1514
1494,32.70 ,120.79 ,65.13 ,55,18.07 ,1.64 ,78.44 ,23.79 ,55,17.43 ,0.38 ,0.42 ,0.40 ,21,0.0173,0.0302
1495,27.90 ,120.57 ,67.98 ,47,20.72 ,1.78 ,78.51 ,28.23 ,47,20.40 ,0.38 ,0.42 ,0.40 ,23,0.0147,0.2436
1496,28.39 ,94.91 ,63.24 ,42,13.91 ,0.59 ,59.73 ,22.13 ,42,15.96 ,0.36 ,0.42 ,0.40 ,17,0.0185,0.1949
1505,40.12 ,96.69 ,62.85 ,43,14.23 ,1.13 ,57.51 ,22.13 ,43,15.70 ,0.39 ,0.46 ,0.42 ,20,0.0158,0.1313
1506,38.53 ,77.24 ,59.16 ,47,8.82 ,2.31 ,54.21 ,18.97 ,47,12.68 ,0.39 ,0.42 ,0.41 ,26,0.0129,0.2853
1507,37.96 ,70.33 ,59.32 ,49,7.65 ,0.85 ,53.51 ,17.21 ,49,10.55 ,0.39 ,0.45 ,0.41 ,24,0.0144,0.1946
1508,39.75 ,68.34 ,56.79 ,37,7.44 ,0.48 ,51.04 ,16.56 ,37,12.84 ,0.39 ,0.45 ,0.42 ,16,0.0161,0.2965
1509,38.78 ,100.73 ,65.24 ,56,16.60 ,0.12 ,55.26 ,24.33 ,56,17.05 ,0.39 ,0.44 ,0.42 ,19,0.0151,0.4212
1510,37.67 ,90.20 ,60.57 ,49,11.75 ,1.04 ,57.24 ,19.29 ,49,13.41 ,0.39 ,0.44 ,0.41 ,26,0.0137,0.3205
1511,40.76 ,73.62 ,57.62 ,46,8.47 ,3.13 ,59.53 ,17.03 ,46,11.28 ,0.39 ,0.44 ,0.41 ,26,0.0118,0.0599
1522,44.83 ,70.92 ,55.12 ,42,6.55 ,2.83 ,57.54 ,15.92 ,42,12.47 ,0.40 ,0.47 ,0.42 ,27,0.0159,0
1523,42.46 ,84.63 ,60.38 ,51,12.66 ,2.71 ,48.50 ,20.59 ,51,13.45 ,0.40 ,0.44 ,0.42 ,26,0.0122,0
1524,45.18 ,79.40 ,59.68 ,59,9.62 ,2.52 ,43.79 ,19.61 ,59,11.68 ,0.40 ,0.45 ,0.43 ,14,0.0175,0.2271
1525,45.36 ,73.11 ,56.33 ,42,7.09 ,1.28 ,44.92 ,15.23 ,42,12.57 ,0.41 ,0.45 ,0.43 ,19,0.0133,0.5345
1526,31.22 ,68.40 ,53.57 ,43,6.96 ,1.72 ,46.46 ,14.94 ,43,10.75 ,0.40 ,0.45 ,0.42 ,29,0.0116,0.3733
1529,44.05 ,81.33 ,57.40 ,47,9.94 ,3.00 ,50.12 ,17.00 ,47,12.42 ,0.41 ,0.45 ,0.43 ,18,0.0117,0.8336
1530,27.95 ,79.56 ,54.95 ,46,9.34 ,1.22 ,52.11 ,16.48 ,46,13.88 ,0.40 ,0.46 ,0.42 ,27,0.0143,0.8292
1531,40.70 ,72.00 ,55.12 ,43,7.75 ,0.95 ,35.26 ,16.23 ,43,10.43 ,0.40 ,0.45 ,0.43 ,28,0.0147,0.7732
1532,31.63 ,71.57 ,56.17 ,50,9.20 ,2.09 ,34.76 ,17.97 ,50,10.17 ,0.41 ,0.46 ,0.44 ,15,0.0161,0.2769
1533,40.52 ,85.64 ,60.93 ,52,12.60 ,2.75 ,50.44 ,21.10 ,52,12.74 ,0.40 ,0.46 ,0.43 ,19,0.0154,0.5955
1534,33.68 ,91.39 ,56.82 ,48,12.07 ,2.53 ,64.29 ,17.37 ,48,14.01 ,0.40 ,0.46 ,0.42 ,27,0.0164,0.7308
1541,32.66 ,73.87 ,55.50 ,46,11.32 ,1.17 ,37.65 ,17.38 ,46,10.41 ,0.38 ,0.46 ,0.43 ,19,0.0207,0.7409
1542,36.60 ,79.18 ,56.76 ,48,10.72 ,3.41 ,42.36 ,17.51 ,48,10.03 ,0.35 ,0.46 ,0.42 ,24,0.0243,0.6708
1543,34.92 ,102.80 ,58.55 ,56,15.16 ,2.96 ,76.32 ,20.53 ,56,16.12 ,0.38 ,0.45 ,0.43 ,25,0.0164,0.602
1544,33.80 ,112.63 ,60.25 ,51,17.11 ,1.21 ,88.53 ,22.34 ,51,20.26 ,0.37 ,0.45 ,0.43 ,23,0.0222,0.3623
1545,31.14 ,80.49 ,56.11 ,47,13.09 ,1.41 ,55.09 ,17.94 ,47,12.20 ,0.39 ,0.44 ,0.42 ,16,0.0151,0.0814
1546,31.47 ,75.15 ,54.53 ,40,11.15 ,3.40 ,40.62 ,16.25 ,40,9.97 ,0.38 ,0.44 ,0.42 ,26,0.0206,0.6812
1547,34.05 ,85.54 ,59.57 ,58,12.65 ,1.30 ,49.83 ,20.44 ,58,12.73 ,0.38 ,0.45 ,0.43 ,25,0.0158,0.5696
1548,35.21 ,119.01 ,59.87 ,54,16.84 ,0.42 ,93.14 ,21.33 ,54,19.42 ,0.40 ,0.46 ,0.44 ,22,0.0129,0.4832
1550,27.47 ,78.82 ,54.42 ,41,12.80 ,2.24 ,46.32 ,17.08 ,41,11.78 ,0.39 ,0.48 ,0.42 ,28,0.0223,0.3637
1551,28.39 ,78.02 ,55.62 ,40,13.45 ,1.28 ,43.46 ,18.45 ,40,11.84 ,0.39 ,0.49 ,0.44 ,22,0.0196,0.6736
1552,32.20 ,85.42 ,60.79 ,65,14.22 ,1.09 ,53.22 ,22.61 ,65,14.03 ,0.39 ,0.47 ,0.44 ,24,0.0196,0.5316
1553,27.92 ,131.83 ,61.31 ,53,19.32 ,1.13 ,103.45 ,22.55 ,53,21.18 ,0.38 ,0.51 ,0.44 ,18,0.0256,0.4251
1554,24.69 ,121.71 ,58.81 ,44,18.27 ,1.75 ,95.18 ,23.02 ,44,19.44 ,0.38 ,0.47 ,0.42 ,25,0.0254,0.548
1555,25.03 ,79.94 ,56.09 ,42,14.28 ,1.31 ,47.40 ,18.80 ,42,13.31 ,0.39 ,0.45 ,0.43 ,22,0.0182,0.4638
1556,28.89 ,86.23 ,60.63 ,55,14.68 ,0.89 ,48.82 ,22.72 ,55,14.02 ,0.39 ,0.46 ,0.44 ,27,0.0181,0.4314
1557,32.40 ,106.32 ,60.71 ,60,14.59 ,1.72 ,78.89 ,23.27 ,60,14.76 ,0.38 ,0.46 ,0.42 ,16,0.0265,0.3791
1558,25.48 ,140.38 ,61.49 ,45,23.14 ,2.32 ,108.52 ,23.78 ,45,25.01 ,0.38 ,0.45 ,0.42 ,22,0.0213,0.167
1559,23.03 ,117.65 ,59.09 ,48,17.93 ,1.99 ,87.86 ,22.09 ,48,18.98 ,0.38 ,0.45 ,0.43 ,25,0.0222,0.2218
1560,23.90 ,90.83 ,58.70 ,45,16.00 ,2.73 ,53.78 ,22.44 ,45,15.10 ,0.38 ,0.45 ,0.44 ,26,0.0171,0.2068
1561,28.77 ,88.66 ,62.54 ,63,13.32 ,4.10 ,50.82 ,23.66 ,63,13.23 ,0.38 ,0.45 ,0.43 ,18,0.0167,0.205
1562,32.41 ,146.00 ,62.31 ,47,22.11 ,2.43 ,109.32 ,25.02 ,47,23.71 ,0.38 ,0.45 ,0.42 ,19,0.0235,0.1686
1563,24.85 ,140.59 ,62.72 ,46,21.38 ,4.02 ,104.34 ,24.04 ,46,22.91 ,0.38 ,0.45 ,0.43 ,25,0.0216,0.1633
1564,22.48 ,108.60 ,60.80 ,46,16.47 ,3.16 ,69.41 ,24.00 ,46,17.27 ,0.37 ,0.45 ,0.44 ,27,0.0171,0.342
1565,23.68 ,99.91 ,60.74 ,53,13.87 ,3.30 ,57.32 ,21.50 ,53,14.45 ,0.38 ,0.45 ,0.42 ,20,0.022,0.2468
1566,29.20 ,97.54 ,63.04 ,58,15.08 ,4.03 ,61.19 ,23.89 ,58,16.28 ,0.38 ,0.45 ,0.42 ,15,0.0253,0.2505
1567,35.82 ,144.18 ,65.88 ,49,23.66 ,3.46 ,102.93 ,26.04 ,49,25.69 ,0.37 ,0.45 ,0.43 ,26,0.0231,0.1616
1568,28.00 ,128.67 ,64.41 ,45,19.66 ,4.76 ,88.25 ,25.57 ,45,20.82 ,0.36 ,0.45 ,0.43 ,27,0.0216,0.1833
1569,24.73 ,110.16 ,63.06 ,56,14.01 ,5.08 ,65.04 ,23.29 ,56,15.64 ,0.38 ,0.45 ,0.43 ,19,0.0223,0.075
1570,25.76 ,113.45 ,63.49 ,51,16.64 ,4.58 ,71.13 ,24.74 ,51,17.41 ,0.38 ,0.45 ,0.41 ,20,0.028,0.0139
1571,34.36 ,127.91 ,65.18 ,56,19.04 ,2.87 ,86.49 ,24.53 ,56,21.77 ,0.39 ,0.47 ,0.44 ,25,0.0181,0.2077
1572,38.40 ,131.81 ,67.22 ,44,21.30 ,3.10 ,89.23 ,26.03 ,44,23.00 ,0.38 ,0.46 ,0.44 ,28,0.0163,0.2575
1573,32.07 ,114.35 ,67.35 ,55,16.75 ,2.96 ,86.96 ,26.23 ,55,20.58 ,0.38 ,0.46 ,0.43 ,16,0.0241,0.2147
1574,30.78 ,113.87 ,64.40 ,44,15.35 ,2.25 ,70.27 ,24.39 ,44,19.38 ,0.37 ,0.45 ,0.41 ,20,0.0313,0.17
1575,31.94 ,131.16 ,67.18 ,59,16.12 ,0.54 ,88.82 ,24.20 ,59,19.03 ,0.40 ,0.45 ,0.44 ,25,0.0152,0.262
1576,35.91 ,146.84 ,69.22 ,49,23.29 ,3.26 ,107.86 ,28.93 ,49,25.16 ,0.38 ,0.46 ,0.44 ,30,0.0182,0.244
1577,41.53 ,146.26 ,68.13 ,54,17.21 ,3.59 ,110.91 ,25.45 ,54,20.76 ,0.37 ,0.45 ,0.43 ,15,0.0233,0.2293
1578,41.65 ,138.21 ,68.06 ,44,19.08 ,2.36 ,108.10 ,27.21 ,44,23.79 ,0.37 ,0.46 ,0.41 ,20,0.0301,0.3274
1579,39.79 ,119.54 ,67.75 ,44,17.77 ,1.39 ,92.41 ,23.79 ,44,23.10 ,0.38 ,0.46 ,0.44 ,25,0.0174,0.2663
1580,39.07 ,140.67 ,68.93 ,65,17.46 ,3.41 ,96.73 ,25.25 ,65,20.37 ,0.39 ,0.46 ,0.44 ,27,0.0164,0.3117
1581,39.39 ,149.47 ,68.05 ,52,17.38 ,3.15 ,106.34 ,25.16 ,52,20.93 ,0.36 ,0.46 ,0.43 ,15,0.0248,0.1088
1582,41.72 ,153.43 ,70.18 ,48,20.90 ,3.05 ,114.18 ,27.02 ,48,23.40 ,0.36 ,0.46 ,0.41 ,21,0.0353,0.0869
1585,45.21 ,137.56 ,67.98 ,58,17.10 ,3.73 ,92.25 ,23.25 ,58,20.48 ,0.41 ,0.46 ,0.43 ,14,0.0187,0.0646
1586,43.41 ,142.65 ,67.91 ,51,16.44 ,3.73 ,99.56 ,24.61 ,51,18.80 ,0.35 ,0.46 ,0.41 ,21,0.0368,0.2309
1587,44.88 ,140.93 ,67.94 ,42,18.78 ,2.73 ,103.11 ,24.23 ,42,23.00 ,0.36 ,0.46 ,0.43 ,27,0.0221,0.1748
1588,47.31 ,122.32 ,67.47 ,46,16.18 ,1.58 ,97.94 ,24.04 ,46,22.07 ,0.35 ,0.46 ,0.43 ,26,0.0229,0.2652
1589,45.70 ,115.08 ,68.28 ,65,13.71 ,1.06 ,86.52 ,22.89 ,65,17.97 ,0.35 ,0.46 ,0.42 ,19,0.0283,0.1669
1590,49.51 ,127.66 ,67.38 ,57,15.42 ,4.12 ,84.98 ,22.43 ,57,18.35 ,0.35 ,0.46 ,0.41 ,16,0.041,0.1437
1591,47.93 ,124.36 ,66.44 ,44,13.62 ,4.78 ,87.98 ,22.36 ,44,18.32 ,0.35 ,0.46 ,0.43 ,28,0.0312,0.0753
1592,47.16 ,113.41 ,65.42 ,46,13.58 ,4.41 ,84.81 ,22.11 ,46,18.43 ,0.30 ,0.45 ,0.43 ,25,0.034,0
1593,44.34 ,96.69 ,64.86 ,52,12.34 ,3.20 ,71.41 ,20.18 ,52,15.93 ,0.34 ,0.46 ,0.42 ,19,0.0362,0
1594,44.51 ,115.02 ,68.27 ,67,12.71 ,0.74 ,70.66 ,22.32 ,67,16.19 ,0.31 ,0.46 ,0.40 ,18,0.0526,0
